cbg,cost,L_Demographic_similarity,G_Distance_between_cbg_and_store
360610037001,0.2721216235077195,26.706799286968845,8.492727248642897
360610044005,0.007279649175510605,1.9972622838313896,22.610310358079143
360610055013,0.7937444568164236,25.420108242725387,2.6317386526781643
360610062002,0.50254090823628,1.0801060513161271,15.27391451972923
360610086010,no visitors,no visitors,no visitors
360610086011,0.5122691530192454,36.420777754085336,14.140229215574262
360610106023,0.2609111652559486,38.76670971419094,17.52878228367443
360610136004,0.4835883226568003,21.264387552122304,7.122937056706699
360610136008,0.311274322858181,1.074446447473683,8.596821183375312
360610151001,0.1345199709384305,1.1312486116120581,28.29859947360172
360610163005,0.039336235125179586,12.08773762172891,12.61437193831851
360610178003,0.02408954405855379,5.850187996702251,26.12354691748277
360610257002,0.1497741023185697,39.102587178235254,9.29175988174402
360610257003,0.135215953194454,30.887679941371633,8.592560264027096
360610299002,0.4334406469502341,5.030087024014268,5.513504641880862
360610317040,no visitors,no visitors,no visitors
360610088006,0.526351443994686,1.069438127682215,3.9535905374632065
360610182003,0.10640830534599621,8.224652160152495,13.222949950413199
360610196003,0.4174600552721003,4.813827524277946,8.204136370475453
360610281002,0.10687015094881336,11.077712662338683,39.64153468902609
360610002010,0.9173081471265025,29.6242897656426,1.0045974066347867
360610002020,no visitors,no visitors,no visitors
360610002024,0.046681450412305425,36.16185135710037,20.181700185519922
360610006000,no visitors,no visitors,no visitors
360610006003,0.04747247854998249,22.511891843977665,21.992479766523246
360610006004,0.09301889555611931,1.5469660200835271,30.043368698683132
360610006005,0.07606057899727958,13.43062767152879,28.187002949487123
360610006006,0.10127219663243747,34.874174570309314,23.010640946459862
360610007000,no visitors,no visitors,no visitors
360610007002,no visitors,no visitors,no visitors
360610008000,no visitors,no visitors,no visitors
360610008004,0.5064072875000561,17.76747874550122,32.2711451543027
360610317043,0.39288050322659207,10.38001210639891,6.4118046093087315
360610317044,0.44120020859098275,27.133372360226772,4.869069864947061
360610319001,0.8972238806363786,24.64569548642912,1.9918664610043422
360610081002,0.09374025243941353,14.823943638776505,39.367031766130125
360610090005,0.7462050078516174,1.023123606334991,34.60967398414188
360610091002,0.42959887132477015,22.38581115347335,39.63318616217836
360610118004,0.11554742166623988,31.04169859536983,21.33473229420295
360610121001,0.6062428888222129,3.54826351787829,3.71833813248368
360610133005,0.7295661966750424,15.145084779541461,1.5282011046580601
360610145004,0.6579366885165454,25.38278747717547,4.0035535676929515
360610161001,0.03616264861879992,30.686501638438415,39.87522636448145
360610166004,0.6123272034580074,12.63076985878817,4.882884252274003
360610166005,0.7584623804395745,1.1874753028650105,21.63854906487002
360610169004,0.3008546326978063,12.331648861315195,17.17872767323723
360610173003,0.5124446300133952,30.367850412659365,8.669135567477042
360610182001,0.46776551143819545,26.150636197249206,5.656261417974068
360610182002,0.10613739371601216,16.273102398739542,12.6547832050036
360610184002,0.4357154442646617,33.709716278981695,5.525667902622041
360610196001,0.15648650700070088,18.398781773239875,11.634086508394972
360610200001,0.3648303767233829,14.459351003450607,39.96039972631408
360050285004,0.21315922932934228,17.920570670660876,7.583733814511156
360050287002,0.12383443558054796,19.52916073220412,8.572890045135779
360050287003,0.19874124898470513,33.07729270389713,6.825791711677935
360050288003,0.6522233985031634,21.648806520299065,2.7766330893888664
